,address,name,order,page_link,rank,tel
2,广东省佛山市南海区平洲永安中路58号,"
        广东省人民医院平洲分院
      ",0,https://www.guahao.com/hospital/9aa1bee0-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0757-86786098
3,东莞市南城建设路9号,"
        东莞国境口岸医院
      ",0,https://www.guahao.com/hospital/bdb21045-5185-4ac1-94ed-3d82ee32b982000,三级甲等,0769-21995099
4,广东省汕头市东厦北路（珠厦小区）,"
        汕头大学医学院第二附属医院
      ",0,https://www.guahao.com/hospital/FF0153A8F02D2010E0430F01A8C07495000,三级甲等,0754-88915666
5,广东省珠海市香洲区梅华东路52号,"
        中山大学附属第五医院
      ",0,https://www.guahao.com/hospital/9867e9e3-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0756-2528888
6,广东省中山市东区城桂路6号,"
        中山市博爱医院
      ",0,https://www.guahao.com/hospital/9869d673-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0760-88306123
7,广东省珠海市吉大景乐路53号,"
        广东省中医院珠海医院
      ",0,https://www.guahao.com/hospital/986bcb60-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0756-3325088
8,广东省汕头市外马路114号,"
        汕头市中心医院
      ",0,https://www.guahao.com/hospital/986c1454-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0754-88908890
9,广东省珠海市康宁路79号,"
        珠海市人民医院
      ",0,https://www.guahao.com/hospital/986c14fb-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0756-2222569
0,广东省汕头市长平路57号,"
        汕头大学医学院第一附属医院
      ",0,https://www.guahao.com/hospital/986c17a0-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0754-88258290
1,广东省珠海市香洲区柠溪路543号,"
        珠海市妇幼保健院
      ",0,https://www.guahao.com/hospital/986c184c-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0756-2313088
2,广东省中山市西区康欣路3号,"
        中山市中医院
      ",0,https://www.guahao.com/hospital/986c2525-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0760－88803661
3,广东省中山市孙文中路2号,"
        广东省中山市人民医院
      ",0,https://www.guahao.com/hospital/986c315c-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0760-88823566
4,解放西路14号,"
        湛江市第二中医院
      ",0,https://www.guahao.com/hospital/d74705d4-cfd4-46d6-ad98-ae84b0da065c000,三级甲等,0759-2283540
5,湛江市海滨三路40号,"
        中国人民解放军第422医院
      ",0,https://www.guahao.com/hospital/25266ac2-4ec9-4a18-8d89-efd2fc499914000,三级甲等,0759-3565422
6,大亚湾区中兴北路186号,"
        惠州市中大惠亚医院
      ",0,https://www.guahao.com/hospital/958bbefd-2bba-44da-bcf9-e59e837c11d0000,三级甲等,0752-6516990-8511
7,广东省湛江市赤坎区海北路52号,"
        湛江市第一中医院
      ",0,https://www.guahao.com/hospital/9867e3a7-c720-11e1-913c-5cf9dd2e7135000,三级甲等,4000191580
8,广东省湛江市赤坎寸金路2号,"
        湛江中心人民医院
      ",0,https://www.guahao.com/hospital/9867e7d4-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0759-3157201
9,"本部:广东省江门市华园东路30号,第一门诊:跃进路...","
        江门市五邑中医院
      ",0,https://www.guahao.com/hospital/986c19a7-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0750-3509898
0,广东省茂名市为民路101号,"
        茂名市人民医院
      ",0,https://www.guahao.com/hospital/986c2e53-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0668-2922577
1,广东省茂名市油城五路7号大院,"
        茂名市中医院
      ",0,https://www.guahao.com/hospital/986c2eec-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0668-2861111
2,广东省湛江市霞山人民大道南57号,"
        广东医学院附属医院
      ",0,https://www.guahao.com/hospital/986c2f86-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0759-2369606
3,广东省湛江市霞山区人民大道中2号,"
        广东省农垦中心医院
      ",0,https://www.guahao.com/hospital/986c30bf-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0759-2633667
4,广东省湛江市赤坎区北桥路14号,"
        湛江196医院
      ",0,https://www.guahao.com/hospital/986cf36e-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0759-3109196
5,广东省江门市北街海傍街23号,"
        江门市中心医院
      ",0,https://www.guahao.com/hospital/986d4340-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0750-3165500
6,广东省惠州市鹅岭北路41号,"
        惠州中心医院
      ",0,https://www.guahao.com/hospital/986d47d7-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0752-2288288
7,广东英德市教育东路2号,"
        英德市人民医院
      ",0,https://www.guahao.com/hospital/FF0153A8EB112010E0430F01A8C07495000,三级甲等,0763-2222733
8,新县城公园北路,"
        中山大学附属第三医院粤东医院
      ",0,https://www.guahao.com/hospital/cd54bf31-9ee2-4dbc-ab74-eef321442ce7000,三级甲等,0753-2829258
9,广东省肇庆市城中路174号,"
        肇庆市第一人民医院
      ",0,https://www.guahao.com/hospital/98673a2b-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0758-2102100
0,广州省梅州市梅江区黄塘路34号,"
        梅州市人民医院
      ",0,https://www.guahao.com/hospital/9867df27-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0753-2131363
1,揭阳市天福路107号,"
        揭阳市人民医院
      ",0,https://www.guahao.com/hospital/98693d0b-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0663-8619684
2,广东省清远市清城区桥北路10号,"
        清远市中医院
      ",0,https://www.guahao.com/hospital/986b5602-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0763-3332375
3,广东省清远市清城区曙光二路22号,"
        清远市人民医院
      ",0,https://www.guahao.com/hospital/986c130a-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0763-3312032
4,广东省肇庆市端州六路20号,"
        肇庆市中医院
      ",0,https://www.guahao.com/hospital/9a806a66-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0758-2836499
5,惠民南路133号,"
        汕头大学医学院附属粤北医院
      ",0,https://www.guahao.com/hospital/cc9d6597-6ff2-4ef3-9d31-51901eb1e5c2000,三级甲等,8101207
6,阳江市区漠江路373-379号,"
        阳江市中医院
      ",0,https://www.guahao.com/hospital/9867c443-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0662-2261280
7,广东省韶关市东堤南路三号,"
        韶关市第一人民医院
      ",0,https://www.guahao.com/hospital/9867e1c9-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0751-8877120
8,广东省韶关市惠民南路,"
        韶关市粤北人民医院
      ",0,https://www.guahao.com/hospital/986c164b-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0751-8101207
9,广东阳江市江城区江台路42号,"
        阳江市人民医院
      ",0,https://www.guahao.com/hospital/986c31fa-c720-11e1-913c-5cf9dd2e7135000,三级甲等,0662-3218171
0,广州市石井街东秀路143号,"
        广州市民政局精神病院
      ",0,https://www.guahao.com/hospital/9a997a47-c720-11e1-913c-5cf9dd2e7135000,三级乙等,020-86441288，020-86441551...
1,广东省广州市花都区新华街新华路48号,"
        广州市花都区人民医院
      ",0,https://www.guahao.com/hospital/9a99e95f-c720-11e1-913c-5cf9dd2e7135000,三级乙等,020-86838973
2,广州市越秀区麓景路2号,"
        广东省皮肤病医院
      ",0,https://www.guahao.com/hospital/66183261-a0e1-4ea7-ac86-737eda79c80a000,三级医院,020-87257353
3,东风院区:广州市东风东路627号;嘉禾院区:白云区...,"
        广州市第八人民医院
      ",0,https://www.guahao.com/hospital/98673c5e-c720-11e1-913c-5cf9dd2e7135000,三级医院,020-83838688
4,广州市天河区黄埔大道西天强路1号,"
        广州市第十二人民医院
      ",0,https://www.guahao.com/hospital/9867e32e-c720-11e1-913c-5cf9dd2e7135000,三级医院,020-38981288(总机)
5,广东省广州市陵园西路56号,"
        中山大学光华口腔医学院附属口腔医院
      ",0,https://www.guahao.com/hospital/986ca7f3-c720-11e1-913c-5cf9dd2e7135000,三级医院,020-83863002
6,深圳市福田区深南中路3025号,"
        福田医院医技治疗
      ",0,https://www.guahao.com/hospital/f0a9d059-064f-4d69-a4f5-40a71239ce5c000,三级丙等,(0755)83982222
7,深圳市福田区益田路7019号,"
        深圳市儿童医院
      ",0,https://www.guahao.com/hospital/9867e422-c720-11e1-913c-5cf9dd2e7135000,三级丙等,0755-83936101
8,广东省广州市白云区新市新街79号 之一、之二,"
        广东药学院附属第三医院
      ",1356,https://www.guahao.com/hospital/c3f5eb73-f8d1-4305-8270-5d3d77ea9966000,二级医院,4006123292
9,江北三新南路20号,"
        惠州市第一人民医院
      ",0,https://www.guahao.com/hospital/76ce59ab-9199-4dbf-8bb2-9797c4b52522000,三级乙等,0752-2883800
0,广东省江门市蓬江区胜利路161号,"
        江门市第三人民医院
      ",0,https://www.guahao.com/hospital/9a90f878-c720-11e1-913c-5cf9dd2e7135000,三级乙等,0750-3509380
1,宝月路27号,"
        肇庆市端州区妇幼保健院
      ",0,https://www.guahao.com/hospital/619359d5-0741-4598-8a9d-1c5cd306d175000,三级乙等,0758-2227659
2,广东省高要市天宁北路72号,"
        高要市人民医院
      ",0,https://www.guahao.com/hospital/9a806f04-c720-11e1-913c-5cf9dd2e7135000,三级乙等,0758-2233037
3,广东广州增城市荔城街和平路31号,"
        增城市中医院
      ",0,https://www.guahao.com/hospital/ec278cd7-8b44-436b-9da0-b733a41e9835000,二级甲等,020-82610600
4,从城大道566号,"
        南方医科大学第五附属医院
      ",0,https://www.guahao.com/hospital/f41da1c4-a9fe-4dbe-8cb2-9bced7a91376000,二级甲等,(020)87912554
5,新塘镇港口大道312号,"
        广东省水电医院
      ",0,https://www.guahao.com/hospital/f6b2bc65-b7ad-4755-8597-df5b10d11f46000,二级甲等,020-82707579
6,石井街升平前街49号,"
        广州市白云区石井人民医院
      ",0,https://www.guahao.com/hospital/2a9ea834-3838-487a-b22e-0faed2456f67000,二级甲等,020-86418538
7,龙洞东路二横路2号,"
        天河区龙洞人民医院
      ",0,https://www.guahao.com/hospital/79aaf9c8-0349-418f-b977-e1540de10f55000,二级甲等,(020)87028820
8,广东省广州市番禺区石基镇歧山路4号,"
        广州市番禺区石基人民医院
      ",0,https://www.guahao.com/hospital/7ab54a26-4d26-4077-9f0f-016779ba0dbd000,二级甲等,020-84857426
9,珠江北路250号,"
        广州市南沙区中医院
      ",0,https://www.guahao.com/hospital/858c7dfa-7582-4e05-a356-947b3466eed7000,二级甲等,020-84949990
0,广州市越华路50号(越华路总院);广州市中山三路东...,"
        广州市越秀区妇幼保健院
      ",0,https://www.guahao.com/hospital/9866b1cb-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-83332249
1,广州市荔湾区长寿西路5号,"
        广州荔湾区中医院
      ",0,https://www.guahao.com/hospital/9867388e-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-81821466
2,海珠区杏园大街15号,"
        广州市海珠区妇幼保健院
      ",0,https://www.guahao.com/hospital/98673919-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-84449784
3,广东省广州市东山区中山二路1号,"
        中山大学附属第一医院东山院区
      ",0,https://www.guahao.com/hospital/98674e4a-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-62732233
4,广州市天河区天河北路367号,"
        天河区妇幼保健院
      ",0,https://www.guahao.com/hospital/98675a82-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-38809144
5,广州市天河区员村黄埔大道中棠石路（天河交警一大队旁...,"
        广州天河区中医院
      ",0,https://www.guahao.com/hospital/9867ca26-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-85699896
6,佛山市三水区西南广海大道西16号,"
        佛山市三水人民医院
      ",0,https://www.guahao.com/hospital/9867ccba-c720-11e1-913c-5cf9dd2e7135000,三级医院,0757-87813210
7,广东省佛山市卫国路78号,"
        佛山市第二人民医院
      ",0,https://www.guahao.com/hospital/9867eaf3-c720-11e1-913c-5cf9dd2e7135000,三级医院,0757-88032111
8,广州市荔湾区荔湾路35号,"
        广州医学院荔湾医院
      ",0,https://www.guahao.com/hospital/9867ec07-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-81346935
9,广州市黄埔区长洲街长江路320号,"
        广东省第二工人医院
      ",0,https://www.guahao.com/hospital/9868aad1-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-82556778
0,广东省佛山市南海区里水镇振兴路45号,"
        南方医科大学南海医院
      ",0,https://www.guahao.com/hospital/98692657-c720-11e1-913c-5cf9dd2e7135000,三级医院,"0757-85110747(北院办公室),0757..."
1,从化市街口街镇北路21号,"
        从化中医院
      ",0,https://www.guahao.com/hospital/98692985-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-87936262
2,广州市白云区江高镇夏花三路490号,"
        南方医科大学江都医院
      ",0,https://www.guahao.com/hospital/986a8844-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-62784188
3,广州市机场路1128号,"
        广州市白云区第一人民医院
      ",0,https://www.guahao.com/hospital/986aa81e-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-86329682
4,广州市黄埔区蟹山路3号,"
        广州市黄埔区中医院
      ",0,https://www.guahao.com/hospital/986aa9fa-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-82288935
5,广州经济技术开发区友谊路196号,"
        广州经济技术开发区医院
      ",0,https://www.guahao.com/hospital/986ab5f7-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-82087088
6,花都区新都大道67号,"
        广州市中西医结合医院
      ",0,https://www.guahao.com/hospital/986ab6a5-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-86888575
7,广州市番禺区市桥清河东路2号,"
        何贤纪念医院
      ",0,https://www.guahao.com/hospital/986b1953-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-84622450
8,广州市荔湾区西湾路48号(地铁5号线西村站出口),"
        广州市荔湾区第二人民医院
      ",0,https://www.guahao.com/hospital/986b47fe-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-86471952
9,广州市海珠区新港西路167号,"
        广州新海医院
      ",0,https://www.guahao.com/hospital/986b48b7-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-84105258
0,广东省广州市番禺区大岗镇兴业路7号,"
        番禺第二人民医院
      ",0,https://www.guahao.com/hospital/986b4970-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-84784457
1,增城市荔城街健生路1号,"
        增城市妇幼保健院
      ",0,https://www.guahao.com/hospital/986b4ae5-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-82712299
2,广东省广州市荔湾区汾水金兰路1号,"
        广州市荔湾区妇幼保健院
      ",0,https://www.guahao.com/hospital/9a7432a2-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-81528822
3,广东省广州市广州大道北505号,"
        广州市白云区人民医院
      ",0,https://www.guahao.com/hospital/9a90d2b7-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-37236979
4,广东省广州市广州大道南南洲北路28号,"
        广州紫荆医院
      ",0,https://www.guahao.com/hospital/9a9801df-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-84208880
5,广州市天河区禺东西路22号,"
        广东省军区专科医院
      ",0,https://www.guahao.com/hospital/9a98878f-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-87791953
6,广东省广州市海珠区沙园缘觉路7号,"
        广州市海珠区第二人民医院
      ",0,https://www.guahao.com/hospital/9a98ff94-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-84366960
7,广东省广州市黄埔区港湾路621号,"
        广州港湾医院
      ",0,https://www.guahao.com/hospital/9a9907bf-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-82153120
8,广州市新港西路114号,"
        广东省荣誉军人康复医院
      ",0,https://www.guahao.com/hospital/9a997639-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-84447600
9,广州总院：广州市白云区尖彭路白云大道北地铁站A2出...,"
        广东省工伤康复中心
      ",0,https://www.guahao.com/hospital/9a99ad14-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-66600006
0,广东增城市光明东路1号,"
        增城市人民医院
      ",0,https://www.guahao.com/hospital/9a99f3a7-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-82752272
1,广东省广州市新塘镇水松路10号,"
        增城市新塘医院
      ",0,https://www.guahao.com/hospital/9a9a0055-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-82767462
2,广东省广州市番禺区大石镇东联坊,"
        广东武警总队医院番禺分院
      ",0,https://www.guahao.com/hospital/9a9ae4b1-c720-11e1-913c-5cf9dd2e7135000,二级甲等,020-84787253
3,八卦四路22号,"
        深圳流花医院第二门诊部
      ",0,https://www.guahao.com/hospital/29343746-0e15-4081-8b6e-16f09e0b44d2000,二级甲等,0755-82424812
4,沙井街道办沙井大街3号,"
        深圳沙井人民医院
      ",0,https://www.guahao.com/hospital/2b409cc3-629c-4e2e-9d8c-767f54fdbf4a000,二级甲等,(0755)27201982
5,汕头市外马路28号,"
        汕头市第二人民医院
      ",0,https://www.guahao.com/hospital/98673b46-c720-11e1-913c-5cf9dd2e7135000,三级医院,"0754-88412800(院办公室),0754-..."
6,广东省珠海市拱北粤华路208号,"
        珠海市第二人民医院
      ",0,https://www.guahao.com/hospital/98673d84-c720-11e1-913c-5cf9dd2e7135000,三级医院,"0756-8136023,0756-8885463"
7,汕头市金园区长平路14号,"
        汕头市皮肤性病防治院
      ",0,https://www.guahao.com/hospital/98674b02-c720-11e1-913c-5cf9dd2e7135000,三级医院,0754-88539406
8,汕头市宕石海旁路12号,"
        汕头市第三人民医院
      ",0,https://www.guahao.com/hospital/9867b37b-c720-11e1-913c-5cf9dd2e7135000,三级医院,0754-87490166
9,广东省汕头市饶平路7号,"
        汕头大学医学院附属肿瘤医院
      ",0,https://www.guahao.com/hospital/986ac5d8-c720-11e1-913c-5cf9dd2e7135000,三级医院,0754-88555844
0,广东省河源市公园东路31号,"
        河源市人民医院
      ",0,https://www.guahao.com/hospital/9a80aa62-c720-11e1-913c-5cf9dd2e7135000,三级乙等,0762-3185888
1,广东省深圳市罗湖区布心路2021号,"
        深圳市慢性病防治中心
      ",0,https://www.guahao.com/hospital/9a912606-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0755-25617222
2,广东省深圳市公明镇白公路公明段339号,"
        深圳市公明人民医院
      ",0,https://www.guahao.com/hospital/9a912f7e-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0755-27166030
3,广东省深圳市罗湖区春风路2069号,"
        深圳流花医院
      ",0,https://www.guahao.com/hospital/9a98649e-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0755-82479120
4,罗湖区金湖路8号,"
        深圳武警医院
      ",0,https://www.guahao.com/hospital/9a9a3d91-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0755-82699717
5,深圳市龙岗区布吉街吉华路219号,"
        武警广东边防部队布吉分院
      ",0,https://www.guahao.com/hospital/9a9a8b3b-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0755-28287799
6,广东省深圳市宝安区龙华建设东路2号,"
        深圳市龙华人民医院
      ",0,https://www.guahao.com/hospital/9a9cc7e7-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0755-27741585
7,惠州市下角菱湖三路一号（君豪大酒店对面）,"
        惠州市中医医院
      ",0,https://www.guahao.com/hospital/986b02c6-c720-11e1-913c-5cf9dd2e7135000,三级医院,0752-2189805
8,广东省江门市蓬莱路高第里172号,"
        江门市人民医院
      ",0,https://www.guahao.com/hospital/986d4587-c720-11e1-913c-5cf9dd2e7135000,三级医院,"0750-3333237,0750-3333511"
9,广东省广州市白云区机场路292号,"
        广州南洋肿瘤医院
      ",0,https://www.guahao.com/hospital/9a9978ea-c720-11e1-913c-5cf9dd2e7135000,二级乙等,020-28220372
0,深圳市龙岗区中心城十六区黄阁路,"
        深圳市龙岗区慢性病防治院
      ",0,https://www.guahao.com/hospital/5cf7057a-6bc6-4671-97ce-2a351181d95f000,二级乙等,0755-28924139
1,深圳市福田区南园松岭路2号（深圳市煤气公司对面）,"
        深圳市第四人民医院肛肠分院
      ",0,https://www.guahao.com/hospital/9a803908-c720-11e1-913c-5cf9dd2e7135000,二级乙等,0755-83636999
2,广东省东莞市东莞市厚街镇河田大道,"
        东莞市厚街医院
      ",0,https://www.guahao.com/hospital/e5c9ec92-9f43-4061-9328-980bcf656085000,二级甲等,0769-81525800
3,凤岗镇凤平路13号,"
        东莞市凤岗医院
      ",0,https://www.guahao.com/hospital/f0b75570-0157-43da-8f88-6ef009224777000,二级甲等,0769-82192333
4,大良街道环市南路2号,"
        佛山市顺德区大良医院
      ",0,https://www.guahao.com/hospital/196c7637-2b1a-4f91-ac8a-fa7db887cee0000,二级甲等,0757-22913696
5,均安镇百安路7号均安医院,"
        佛山市顺德区均安医院
      ",0,https://www.guahao.com/hospital/405b40ce-9606-439d-8887-6b634158b252000,二级甲等,0757-25382229
6,广州市白云区机场路290号,"
        民航广州医院
      ",0,https://www.guahao.com/hospital/41113fed-2c6b-4d11-bd5b-c306bff6064c000,二级医院,020-38800696
7,文华路387号,"
        高明区中医院
      ",0,https://www.guahao.com/hospital/5b085163-8875-487f-91b1-de16bb8a6a1f000,二级甲等,0757-88828739
8,黄阁镇麒龙东路131号,"
        广州市南沙区黄阁镇黄阁医院
      ",0,https://www.guahao.com/hospital/72e4ac1a-7ffb-40fc-9113-145b0e40ee4d000,二级医院,020-34973632
9,人和镇鹤龙七路2号,"
        广州市白云区中医医院
      ",0,https://www.guahao.com/hospital/7a9a53e8-fc26-4370-878f-c037b6f60afe000,二级医院,020-61179387
0,高埗镇创兴中路2号,"
        东莞市高埗医院
      ",0,https://www.guahao.com/hospital/800014e3-e267-4a67-b924-f14b26f2d07d000,二级甲等,0769-88871316
1,文明路1号,"
        佛山市高明区人民医院
      ",0,https://www.guahao.com/hospital/907b9918-a583-452b-acc1-0193b768b03a000,二级甲等,0757-88822431
2,钟边路63号,"
        南海区第五人民医院
      ",0,https://www.guahao.com/hospital/95a3906b-4d63-4dd2-ac7f-949ce59bee12000,二级甲等,(0757)85556476
3,广东省佛山市顺德区龙江镇文华路,"
        顺德龙江医院
      ",0,https://www.guahao.com/hospital/9866b4a9-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0757-23881914
4,广州市越秀区东风中路449号,"
        广州市正骨医院
      ",0,https://www.guahao.com/hospital/986739a2-c720-11e1-913c-5cf9dd2e7135000,二级医院,"020-61251915(咨询),020-6125..."
5,佛山市禅城区金澜南路102号,"
        佛山市第三人民医院
      ",0,https://www.guahao.com/hospital/98673bd1-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0757-83312239
6,佛山市禅城区金澜南路106号,"
        佛山市肿瘤医院
      ",0,https://www.guahao.com/hospital/98674b78-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0757-83105778
7,佛山市南海区狮山镇松岗工业大道南园丁村对面(桃园中...,"
        南海经济开发区人民医院
      ",0,https://www.guahao.com/hospital/98675c40-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0757-85221477
8,佛山市河滨路5号,"
        佛山市口腔医院
      ",0,https://www.guahao.com/hospital/98675e03-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0757-82818149
9,广东省佛山市南海区西樵镇,"
        佛山市第五人民医院
      ",0,https://www.guahao.com/hospital/9867cc32-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0757-86890205
0,东莞市塘厦镇环市西路35号,"
        东莞市塘厦人民医院
      ",0,https://www.guahao.com/hospital/986906c5-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0769-87728333
1,东莞市横沥镇天桥路205号,"
        东莞市横沥医院
      ",0,https://www.guahao.com/hospital/98691379-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0769-83373755
2,东莞市石碣镇崇焕西路,"
        东莞市石碣医院
      ",0,https://www.guahao.com/hospital/986914bb-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0769-86631092
3,东莞市企石镇宝华路115号,"
        东莞市企石医院
      ",0,https://www.guahao.com/hospital/98692764-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0769-86661371
4,东莞市中堂镇中麻公路东向路段,"
        东莞市中堂医院
      ",0,https://www.guahao.com/hospital/98693e66-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0769-88123217 　
5,广东省佛山市顺德区大良区蓬莱路1号,"
        南方医科大学顺德医院
      ",0,https://www.guahao.com/hospital/9869b522-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0757-22318000
6,佛山市南海区平洲夏东路,"
        佛山市南海区第二人民医院
      ",0,https://www.guahao.com/hospital/9869b6f3-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0757-88386000
7,东莞市桥头镇工业路43号,"
        东莞桥头医院
      ",0,https://www.guahao.com/hospital/9869b8cc-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0769-83341363
